dish_id,psnr,ssim,lpips,note
dish_1550773917,21.939571380615234,0.7952397465705872,0.44903478026390076,
dish_1550773949,21.157588958740234,0.739248514175415,0.4204108715057373,
dish_1550773995,19.2840576171875,0.7151023149490356,0.44196686148643494,
dish_1550774244,22.03289031982422,0.8175688982009888,0.43967488408088684,
dish_1550774296,22.179841995239258,0.7985471487045288,0.433871865272522,
dish_1550774815,13.97694206237793,0.6724945306777954,0.6405413746833801,
dish_1550774895,19.57366943359375,0.7106291055679321,0.49011173844337463,
dish_1550775126,21.589933395385742,0.7482044100761414,0.4462621808052063,
dish_1550775219,18.345569610595703,0.7636643648147583,0.5420294404029846,
dish_1550775273,18.616926193237305,0.7422040104866028,0.45005497336387634,
dish_1550775318,18.440534591674805,0.7465407848358154,0.4731941819190979,
dish_1550775363,19.03829574584961,0.7120851874351501,0.4233139157295227,
dish_1550775393,18.20162582397461,0.6706007719039917,0.4618455469608307,
dish_1550775472,23.323884963989258,0.8277723789215088,0.39906033873558044,
dish_1550776767,20.433149337768555,0.7946927547454834,0.45135587453842163,
dish_1550776854,21.619766235351562,0.7842373847961426,0.43148311972618103,
dish_1550776907,20.743011474609375,0.7389905452728271,0.45279669761657715,
dish_1550776957,19.50619125366211,0.7627089619636536,0.41706979274749756,
dish_1550777025,22.364368438720703,0.8221921920776367,0.42799997329711914,
dish_1550777124,16.203353881835938,0.6977087259292603,0.5862317681312561,
dish_1550777181,19.112857818603516,0.7417799830436707,0.44396141171455383,
dish_1550777218,19.55714225769043,0.7134983539581299,0.44322195649147034,
dish_1550777256,18.244239807128906,0.691778838634491,0.4565766453742981,
dish_1550777319,22.20303726196289,0.7938754558563232,0.45152294635772705,
dish_1550777418,20.61735725402832,0.7950390577316284,0.44896620512008667,
dish_1550777469,21.420761108398438,0.7839474081993103,0.44708558917045593,
dish_1550777511,22.947036743164062,0.7830395698547363,0.42854368686676025,
dish_1550777566,22.621795654296875,0.7754640579223633,0.4277867376804352,
dish_1550777646,13.463560104370117,0.6336349248886108,0.626559853553772,
dish_1550777713,17.0573787689209,0.7450748085975647,0.5742377638816833,
dish_1550777791,21.07786750793457,0.7975081205368042,0.4530228078365326,
dish_1550777827,19.805456161499023,0.735737681388855,0.45235615968704224,
dish_1550777860,19.420303344726562,0.703950822353363,0.43884962797164917,
dish_1550777919,23.442420959472656,0.8214856386184692,0.4134558141231537,
dish_1550778007,15.106706619262695,0.6759026646614075,0.5981898307800293,
dish_1550778058,15.068658828735352,0.6931576728820801,0.6135015487670898,
dish_1550778118,20.087648391723633,0.7252789735794067,0.43282896280288696,
dish_1550778172,21.10218620300293,0.7556665539741516,0.4293448328971863,
dish_1550778312,20.541749954223633,0.7886289954185486,0.467756986618042,
dish_1550778355,19.33807373046875,0.7416127920150757,0.47213083505630493,
dish_1550778401,22.155292510986328,0.8122430443763733,0.4228605031967163,
dish_1550778435,19.412811279296875,0.7107176184654236,0.4390306770801544,
dish_1550778469,19.126773834228516,0.6919670104980469,0.4504694640636444,
dish_1550778535,23.03225326538086,0.8227090835571289,0.4203287661075592,
dish_1550778583,20.036319732666016,0.7759386301040649,0.46726688742637634,
dish_1550778619,18.068143844604492,0.7442344427108765,0.47194311022758484,
dish_1550778646,18.87704086303711,0.7094940543174744,0.44604071974754333,
dish_1550778694,19.80538558959961,0.7198410034179688,0.43856358528137207,
dish_1550778856,21.98003578186035,0.8048915266990662,0.44651463627815247,
dish_1550778922,20.27234649658203,0.7778221964836121,0.44528916478157043,
dish_1550778981,21.213993072509766,0.7884340286254883,0.4489437937736511,
dish_1550779014,18.589550018310547,0.712980329990387,0.4633728563785553,
dish_1550779058,20.90771484375,0.7288352847099304,0.4358968138694763,
dish_1550779153,19.31817626953125,0.720129132270813,0.4403708279132843,
dish_1550779219,14.219887733459473,0.653731107711792,0.6261837482452393,
dish_1550779282,20.22016143798828,0.7847036123275757,0.4715748429298401,
dish_1550779336,18.92405891418457,0.6652137041091919,0.4295158386230469,
dish_1550779388,20.71065902709961,0.7085414528846741,0.42164507508277893,
dish_1550780717,20.551578521728516,0.7710666060447693,0.4641112685203552,
dish_1550781280,13.117734909057617,0.6189175844192505,0.6458981037139893,
dish_1550781317,19.987478256225586,0.7779991030693054,0.47083133459091187,
dish_1550781347,21.10906219482422,0.7232217788696289,0.4254400432109833,
dish_1550781372,19.81755256652832,0.7085074186325073,0.42202845215797424,
dish_1550785292,13.78582763671875,0.5617210865020752,0.6455425024032593,
dish_1550785404,19.81308937072754,0.7319217920303345,0.4751361608505249,
dish_1550785481,18.743255615234375,0.6995202302932739,0.4972113370895386,
dish_1550785526,19.826492309570312,0.6422959566116333,0.42408061027526855,
dish_1550785599,18.01612663269043,0.6520375609397888,0.42676979303359985,
dish_1550785697,16.38086700439453,0.6677749752998352,0.4908275902271271,
dish_1550785808,18.88213539123535,0.748033881187439,0.4803508520126343,
dish_1550785876,20.269168853759766,0.7635485529899597,0.450991153717041,
dish_1550785915,18.70612335205078,0.7159993052482605,0.4356120228767395,
dish_1550785975,18.688737869262695,0.7000705599784851,0.42418885231018066,
dish_1550788191,21.58917808532715,0.7965763807296753,0.4327668845653534,
dish_1550788264,20.686683654785156,0.7551961541175842,0.49398452043533325,
dish_1550788398,19.4049015045166,0.7630953788757324,0.4769735038280487,
dish_1550788505,19.475570678710938,0.7213079929351807,0.4720861315727234,
